student_id,full name,enrollment_date,student_status,avg_score,graduation_year,faculty,source_system
STU000370,Иванов Иван Михайлович,12.04.2023,SUSPENDED,4.61,2029,Менеджмент,LMS
STU000369,Лебедев Иван Алексеевна,2022-11-16,выпущен,3.19,2026,Юриспруденция,LMS
STU002260,Козлов Михаил Михайловна,2024-03-09,академ,"4,41",2029,Информатика,LMS
STU001802,Смирнов Анна Иванович,2022,отчислен,"3,04",2026,Экономика,DeanOffice
STU001970,Попов Ольга Дмитриевич,10.06.2024,в академе,"4,73",2028,Физика,LMS
STU002151,Петров Иван Михайловна  ,2023,выпущен,3.93,2028,Физика,LMS
STU000612,Козлов Елена Ивановна,06/13/2023,в академе,4.28,2027,Экономика,LMS
STU000401,Козлов Михаил Сергеевна,2022-02-26,ВЫПУЩЕН,4.18,2026,История,1C
STU000272,Смирнов Павел Михайлович,2020-06-04,выпущен,3.27,2026,История,1C
STU001531,Лебедев Егор Михайловна,2022,выпущен,4.78,2027,Информатика,1C
STU001390,Попов Никита Михайлович,12.02.2022,В АКАДЕМЕ,"3,93",2027,Лингвистика,DeanOffice
STU000109,Лебедев Алина Алексеевна,2022-05-14,Учится,"3,57",2026,Лингвистика,LMS
STU001847,Смирнов Дмитрий Михайловна,09/02/2022,обучается,4.78,2028,История,1C
STU002055,Смирнов Дарья Дмитриевич,05/28/2021,отчислен,"3,67",2027,История,1C
STU001063,Соколов Елена Дмитриевна,10/24/2020,отчислен,"4,81",2025,Лингвистика,DeanOffice
STU000171,Соколов Алина Дмитриевич,2021-03-15,в академе,4.27,2026,Лингвистика,1C
STU001120,Козлов Виктория Михайловна,06/05/2021,graduated,4.01,2025,Юриспруденция,LMS
STU001460,Козлов Анна Михайловна,12/26/2023,выпущен,"4,41",2029,Лингвистика,LMS
STU001646,Смирнов Дарья Павлович,02/03/2021,академ,3.45,2025,Менеджмент,DeanOffice
STU001992,Попов Дарья Павловна,12/15/2020,академ,4.37,2025,Лингвистика,1C
STU001670,Иванов Алина Сергеевна,2021-07-08,выпущен,3.29,2026,Информатика,LMS
STU001992,Попов Дарья Павловна,12/15/2020,академ,4.37,2025,Лингвистика,1C
STU000873,Иванов Елена Ивановна,27.11.2020,выпущен,,2024,Информатика,1C
STU001507,Петров Дарья Алексеевна,10/20/2021,выпущен,3.75,2025,Информатика,DeanOffice
STU000825,Иванов Михаил Михайловна,2020-04-28,ВЫПУЩЕН,4.64,2025,Экономика,DeanOffice
STU001211,Петров Елена Дмитриевич,01/24/2023,отчислен,"4,23",2029,Физика,LMS
,Попов Татьяна Дмитриевич,2022-05-14,в академе,4.94,2027,Информатика,1C
STU001462,Петров Виктория Дмитриевич,07/12/2024,академ,4.81,2029,Юриспруденция,DeanOffice
STU000579,Смирнов Елена Михайловна,26.07.2022,в академе,"4,50",2026,Экономика,DeanOffice
STU001628,Иванов Алексей Павлович,2022-06-12,ВЫПУЩЕН,"3,71",2028,Лингвистика,1C
STU000405,Соколов Алексей Павловна,2021,выпущен,5.00,2027,Экономика,DeanOffice
STU002299,Попов Алина Михайловна,2020,выпущен,,2024,Физика,LMS
STU001748,Иванов Павел Сергеевич,07/15/2023,ОБУЧАЕТСЯ,3.95,2028,История,DeanOffice
STU000572,Иванов Егор Дмитриевна,2024-03-09,выпущен,4.03,2029,Физика,1C
STU000977,Соколов Татьяна Павлович,2021,обучается,4.78,2026,Математика,1C
STU002209,Козлов Виктория Михайловна,23.08.2024,выпущен,,2029,Физика,DeanOffice
STU000312,Лебедев Виктория Павловна,2024,ОТЧИСЛЕН,3.27,2029,Информатика,1C
STU000099,Козлов Егор Михайловна  ,2021,выпущен,3.11,2025,Экономика,DeanOffice
STU000485,Лебедев Павел Алексеевна,2021-09-16,graduated,4.17,2026,Лингвистика,LMS
STU000472,Козлов Елена Сергеевна,2022-07-10,отчислен,3.21,2027,Математика,DeanOffice
STU002126,Кузнецов Дмитрий Сергеевич,02/02/2023,GRADUATED,4.52,2028,Юриспруденция,1C
,Иванов Елена Сергеевич,2022,отчислен,"3,16",2026,Юриспруденция,DeanOffice
STU001477,Кузнецов Татьяна Алексеевич,2020-12-14,graduated,"4,63",2024,Юриспруденция,LMS
STU002286,Соколов Иван Алексеевна,2020,graduated,3.43,2024,Физика,1C
STU000129,Кузнецов Ольга Ивановна,07/18/2020,выпущен,4.41,2024,Математика,DeanOffice
STU000034,Лебедев Дарья Ивановна,2023,suspended,"3,48",2027,История,LMS
STU001631,Иванов Виктория Павловна,2020-10-06,enrolled,"4,55",2025,Экономика,LMS
STU002223,Козлов Павел Алексеевна,2024,обучается,4.64,2030,Лингвистика,DeanOffice
STU000520,Петров Анна Алексеевна,2022,выпущен,"4,64",2028,Менеджмент,DeanOffice
STU000620,Козлов Ольга Павлович,2021,выпущен,3.95,2027,Физика,LMS
STU000005,Попов Татьяна Павловна,2020,отчислен,4.10,2024,Менеджмент,1C
STU000522,Лебедев Виктория Алексеевич,2020-04-26,выпущен,3.47,2025,Менеджмент,1C
STU002088,Кузнецов Сергей Ивановна  ,02/05/2023,выпущен,3.51,2027,История,DeanOffice
STU000672,Лебедев Ольга Дмитриевна,2020-11-02,в академе,"3,33",2024,Экономика,DeanOffice
STU001121,Лебедев Павел Дмитриевна,2024-12-26,Учится,4.07,2029,Информатика,DeanOffice
STU000903,Соколов Михаил Сергеевич,2021,отчислен,4.87,2026,Менеджмент,DeanOffice
STU000485,Лебедев Павел Алексеевна,2021,ОБУЧАЕТСЯ,4.31,2026,Математика,DeanOffice
STU000730,Козлов Алексей Иванович,01/20/2023,выпущен,3.55,2028,История,1C
STU001566,Кузнецов Михаил Дмитриевна,2023,ВЫПУЩЕН,"3,64",2027,Экономика,1C
,Соколов Мария Сергеевич,16.05.2024,академ,4.47,2029,Менеджмент,1C
STU000201,Лебедев Егор Иванович,2022,выпущен,"3,78",2027,Экономика,LMS
STU001408,Соколов Михаил Сергеевич,2021-06-18,выпущен,4.26,2027,Математика,1C
STU000612,Козлов Елена Ивановна,2023,отчислен,4.11,2027,Лингвистика,LMS
STU001531,Лебедев Егор Михайловна,2022-03-13,выпущен,4.79,2027,Экономика,1C
STU001805,Соколов Михаил Иванович,28.07.2024,ОТЧИСЛЕН,"3,80",2028,Юриспруденция,DeanOffice
STU000630,Соколов Никита Сергеевич,02.03.2022,отчислен,,2027,Математика,LMS
STU002060,Козлов Виктория Павловна,11/27/2024,Учится,4.47,2028,Экономика,DeanOffice
STU000753,Иванов Егор Дмитриевич,07/12/2022,SUSPENDED,4.05,2026,Юриспруденция,DeanOffice
STU001935,Козлов Виктория Сергеевна,12/01/2024,академ,"3,16",2028,Лингвистика,LMS
STU000326,Козлов Мария Иванович,2022,ОТЧИСЛЕН,3.79,2027,Информатика,1C
,Иванов Ольга Алексеевич,2022-03-12,ВЫПУЩЕН,3.11,2026,История,1C
STU000733,Козлов Егор Сергеевич,2020-12-06,выпущен,3.79,2024,Юриспруденция,1C
STU000927,Иванов Ольга Павлович,10.09.2021,ВЫПУЩЕН,,2027,Математика,LMS
STU000415,Петров Дмитрий Михайлович,07/12/2024,ACTIVE,"4,08",2029,Информатика,LMS
STU000620,Козлов Ольга Павлович,2021,выпущен,3.95,2027,Физика,LMS
STU000659,Лебедев Егор Алексеевна,11/20/2021,АКАДЕМ,3.91,2026,Физика,1C
,Смирнов Егор Павлович,2020,выпущен,4.38,2024,Лингвистика,1C
STU001104,Лебедев Анна Михайловна,2022,ВЫПУЩЕН,"4,94",2026,Математика,DeanOffice
STU001029,Кузнецов Егор Сергеевич,2020-08-12,УЧИТСЯ,"4,33",2024,Лингвистика,DeanOffice
STU001126,Попов Егор Павловна,12/22/2021,GRADUATED,3.16,2025,Физика,LMS
STU001895,Иванов Елена Михайлович,2024,graduated,"2,98",2029,Физика,DeanOffice
STU001448,Попов Елена Дмитриевич,2024-01-08,выпущен,4.90,2028,Юриспруденция,DeanOffice
STU000558,Иванов Сергей Сергеевна,2020-08-28,ВЫПУЩЕН,,2026,Лингвистика,1C
STU000522,Лебедев Виктория Алексеевич,2020-02-04,отчислен,3.47,2025,Юриспруденция,DeanOffice
STU002313,Соколов Татьяна Сергеевна,2022-01-03,GRADUATED,3.14,2028,Юриспруденция,1C
STU000754,Соколов Виктория Сергеевич,2023-05-15,ACTIVE,,2028,Физика,DeanOffice
STU002286,Соколов Иван Алексеевна,14.09.2020,ВЫПУЩЕН,3.41,2024,История,1C
STU001136,Иванов Елена Дмитриевна,20.09.2022,выпущен,3.50,2028,Лингвистика,DeanOffice
STU002138,Соколов Татьяна Сергеевна,2020,отчислен,"3,69",2026,Экономика,LMS
STU001026,Соколов Виктория Дмитриевич,19.12.2020,выпущен,4.28,2024,Математика,DeanOffice
STU001242,Кузнецов Дарья Дмитриевна,17.05.2020,отчислен,4.14,2024,Юриспруденция,DeanOffice
STU001996,Козлов Ольга Сергеевич  ,28.09.2021,отчислен,4.62,2027,Менеджмент,1C
STU002277,Соколов Мария Ивановна,2020-03-18,GRADUATED,4.88,2024,Юриспруденция,LMS
STU000718,Соколов Иван Сергеевна,2020-03-19,ВЫПУЩЕН,3.90,2025,Физика,DeanOffice
,Иванов Елена Дмитриевна,2024,выпущен,"3,32",2029,Физика,DeanOffice
STU001709,Петров Мария Михайловна,04/26/2022,выпущен,"4,90",2026,Физика,DeanOffice
STU000350,Кузнецов Никита Михайловна,16.05.2021,ВЫПУЩЕН,3.46,2027,Лингвистика,DeanOffice
STU002002,Соколов Сергей Алексеевич,2023,выпущен,4.41,2027,Информатика,DeanOffice
STU002209,Козлов Виктория Михайловна,09/02/2024,отчислен,"3,29",2029,Лингвистика,1C
STU001146,Иванов Татьяна Алексеевич,2022,отчислен,4.18,2028,Юриспруденция,LMS
STU000252,Попов Дмитрий Сергеевна,2021-04-16,GRADUATED,4.21,2025,Лингвистика,LMS
