UID,StudentName,Admission,Current Status,Score,Graduation,Department,is_budget,notes
STU002057,Смирнов Павел Дмитриевна,11/20/2026,обучается,3.71,2030, Информатика ,yes,  
STU000256,Смирнов Алина Сергеевич, 2028 ,enrolled,4.74,2034, информатика , no ,
STU001778,Иванов Елена Михайловна,2026-04-14,академ,"3,27",2032,Лингвистика,yes,  
STU001887, Козлов Сергей Дмитриевна ,2029-03-10,ACTIVE,5.00,2034,Менеджмент, yes ,manual_fix
STU000535,Лебедев Алексей Михайлович,22.07.2026,в академе, 4.13 ,2030,Лингвистика, no ,
 STU002330 ,Петров Ольга Михайловна,02/02/2030,академ,3.89,2034, Менеджмент , no ,
STU001133,Смирнов Павел Павловна,22.01.2027,ACTIVE," 3,95 ",2033, юриспруденция , no ,reimport
,Козлов Елена Алексеевич,10/11/2025,отчислен,4.05,2031,Менеджмент, no , reimport 
stu000551,Лебедев Ольга Иванович,18.06.2029,обучается,3.85,2034,Информатика,no,
 STU001592 ,Соколов Алексей Михайлович,03/02/2027,Учится," 3,53 ",2033,Юриспруденция,yes,
STU001210, петров михаил дмитриевич ,03/16/2027,ACTIVE,3.90,2033,Физика,yes,
STU001210, петров михаил дмитриевич ,03/16/2027,ACTIVE,3.90,2033,Физика,yes,
stu001213, Смирнов Виктория Алексеевна , 13.05.2026 ,suspended,"5,00",2030, Информатика , no ,reimport
 STU001343 ,Иванов Алина Сергеевна,2025-06-10, отчислен ,4.63,2029,Юриспруденция, no ,reimport
 STU002166 ,Петров Дарья Дмитриевна, 2028 ,обучается,,2033,Лингвистика,yes,
STU001609,Кузнецов Павел Павловна,22.03.2029, академ ,,2034,Юриспруденция,no,reimport
STU002219,Соколов Егор Дмитриевна, 10.11.2029 ,обучается," 4,33 ",2033,Лингвистика,no,
 STU002304 ,Лебедев Мария Павлович, 06/10/2028 ,в академе,3.51,2034,Лингвистика, no ,
STU000880,Иванов Сергей Алексеевна,22.10.2028,обучается,"3,41",2033,Информатика,no,  
STU000274,Попов Сергей Михайлович,01/14/2028, ACTIVE ,4.60,2033,физика,yes,reimport
STU000861,Иванов Алина Иванович,2030,отчислен,"3,20",2034,Лингвистика,no,manual_fix
STU001686,Смирнов Анна Дмитриевич,07/18/2029,в академе, 4.16 ,2034,Информатика,yes,
STU001277,Соколов Анна Сергеевич,11/02/2027,отчислен,3.47,2033,история,yes,reimport
stu001380,Соколов Павел Павлович,2026, выпущен ," 3,70 ",2030,Менеджмент,no,reimport
 stu001582 ,Козлов Елена Дмитриевич, 02/10/2025 ,в академе,"5,00",2031,Юриспруденция, no ,manual_fix
STU002361,Иванов Никита Михайловна,2029,в академе, 4.56 ,2034, Информатика ,no,
STU000230,Соколов Павел Михайловна, 2027 ,ACTIVE,4.32,2032, Информатика ,no,reimport
STU001033, Иванов Татьяна Михайловна ,04/19/2025, ACTIVE , 3.64 ,2030,Лингвистика,yes,
 STU002159 ,Попов Никита Павловна,03.10.2028,отчислен, 4.16 ,2033,Физика,no, manual_fix 
STU000537,Иванов Алексей Сергеевич,02.02.2029,обучается,4.71,2034,Юриспруденция, yes ,reimport
STU000772,Попов Алексей Сергеевна,09/15/2030, академ , 3.10 ,2034, Математика ,yes,reimport
STU001884,Лебедев Михаил Михайловна, 2025-01-12 ,обучается, 4.35 ,2029,Юриспруденция,no,  
STU000432, Смирнов Мария Павлович , 25.11.2027 ,выпущен,3.98,2032,физика,no,manual_fix
 STU000980 , Попов Егор Дмитриевна , 2025 ,обучается,"3,89",2031,Лингвистика, yes ,reimport
STU002324,соколов никита павлович,2026,обучается,3.38,2032,Физика, no ,reimport
STU000686,Смирнов Виктория Михайлович,2028,академ,4.99,2033,Менеджмент, yes ,
STU000071,Кузнецов Мария Иванович,2025,отчислен,"4,19",2031,Математика,yes,
STU000744,Лебедев Ольга Михайлович,23.09.2030,отчислен,3.90,2034,Информатика,no,reimport
stu000959,Иванов Михаил Иванович, 04/24/2025 ,отчислен,"4,02",2030,История,no, reimport 
STU002387,козлов михаил сергеевна,2025-04-20,обучается,4.02,2029,История,no,manual_fix
STU000153, Лебедев Мария Сергеевич , 2029 , обучается ,4.33,2034,Лингвистика,no,  
stu000248,Иванов Татьяна Алексеевич,2027,Учится,3.92,2033,Физика,no,reimport
STU001229,Кузнецов Никита Ивановна,2028,обучается,3.17,2033, Математика ,yes,
 STU001476 ,Смирнов Алина Павлович,08/19/2026,обучается,4.71,2032,Лингвистика,no,
STU001941,Козлов Егор Дмитриевна,2028,ACTIVE,3.39,2034, История ,no,  
 STU002312 ,Попов Дарья Павлович, 2026-09-27 ,в академе,4.27,2030,Физика, no ,reimport
STU001916,Смирнов Анна Павловна,03/03/2025,учится,3.84,2029, История , no , reimport 
 STU001901 ,Кузнецов Ольга Алексеевна,02/04/2027,в академе,3.25,2032,Лингвистика,no,manual_fix
STU000923, Лебедев Мария Алексеевна , 2027 , в академе ,3.47,2033,История,yes,  
STU000383,Иванов Елена Павлович,24.05.2025, отчислен , 4.96 ,2031,Юриспруденция,no,manual_fix
STU000802,Соколов Дмитрий Дмитриевна, 10/24/2026 ,академ,"4,45",2032,Информатика, yes ,
STU000818,Кузнецов Елена Дмитриевич,08/06/2025,обучается, 4.29 ,2029,Математика,yes,
STU001524,Козлов Виктория Алексеевич, 06/08/2028 ,обучается,3.91,2032, Физика ,yes,
stu000780,Лебедев Иван Михайлович, 2029 ,обучается,4.68,2034, Менеджмент , no ,
STU000556, Петров Татьяна Алексеевна , 12.02.2025 , отчислен ,"4,41",2029, Менеджмент ,yes,reimport
STU001608,Смирнов Егор Ивановна, 2030-10-02 ,обучается,3.73,2034,История,no, reimport 
stu000851,Попов Анна Михайлович,07.06.2027,отчислен,  ,2033,Лингвистика,yes,manual_fix
 STU000757 ,Петров Ольга Алексеевич,2027,ACTIVE,4.53,2031,Менеджмент,no,  
STU000337, Козлов Дмитрий Иванович ,2030-06-15, в академе ,3.07,2034, История ,no, reimport 
STU000794,Соколов Мария Иванович,2028-08-24,ACTIVE, 3.93 ,2032,Экономика,no,  
 STU002186 ,Смирнов Михаил Михайловна, 2028 ,академ,,2033,Юриспруденция,no,
STU000181,Иванов Никита Павлович,2029, обучается ,3.93,2034,Менеджмент, no ,
STU001173,Соколов Алексей Михайлович,04/08/2029, учится ," 4,06 ",2034,менеджмент,yes,
STU001150, попов егор павловна ,2026,обучается, 5.00 ,2032, Математика ,no,  
STU001009,Иванов Павел Дмитриевна,04/08/2030, Учится ,"4,59",2034,менеджмент, yes ,manual_fix
stu000132, Кузнецов Виктория Дмитриевна ,12/01/2028,обучается,4.03,2032,Юриспруденция,no,
STU001381,Кузнецов Михаил Иванович,2029,обучается,3.90,2034,Экономика,yes, reimport 
,Иванов Алексей Сергеевич, 2030-10-26 ,обучается,"3,54",2034,Физика,no,
STU001018, Соколов Анна Алексеевич ,09/02/2025,обучается," 3,97 ",2030,Экономика,no,
stu001493, Кузнецов Дмитрий Павловна ,26.05.2025,выпущен, 3.45 ,2030,Физика,no,manual_fix
 STU001185 ,Лебедев Мария Сергеевич,06/06/2027,отчислен,,2033,менеджмент,no,reimport
STU000836,Попов Татьяна Сергеевич,2029,ACTIVE,3.60,2034,Юриспруденция,yes,
stu001015,Соколов Мария Павловна,2029,обучается,3.99,2034,История,no,manual_fix
STU001697,Петров Алексей Сергеевна,21.12.2025,выпущен,5.00,2031,История,yes,reimport
STU001778,Иванов Елена Михайловна, 22.09.2026 ,выпущен,3.57,2032,Информатика,yes,
stu002279,Соколов Дмитрий Иванович,12.07.2025,выпущен,3.18,2031,Математика,no,
STU001166,Кузнецов Мария Павлович, 21.10.2026 ,обучается,"3,08",2030,Математика,no,reimport
stu001149,Лебедев Михаил Алексеевич,2028,выпущен,3.39,2033, Лингвистика ,no,
STU000627,козлов дмитрий михайловна, 18.12.2030 , Учится ,"3,10",2034,Менеджмент,yes,  
STU000839,Кузнецов Алексей Иванович,2030-06-15, Учится , 3.24 ,2034,Физика,yes,reimport
STU001528,Козлов Дмитрий Сергеевич,12/19/2030,отчислен,"3,75",2034, История ,no,reimport
 STU001465 ,Иванов Сергей Дмитриевич,05.02.2025,в академе,"3,92",2030,Менеджмент,no,
 STU001279 ,Петров Павел Ивановна,15.06.2026,Учится," 3,67 ",2030,История, no ,
STU001678,Козлов Павел Дмитриевич,2027-07-23,обучается,3.63,2033,Информатика,yes,
STU001622, Кузнецов Иван Алексеевич ,2028-10-17,ACTIVE,"3,83",2033,Экономика,no,
STU001928,Соколов Иван Михайловна,2026-11-06,отчислен,"4,09",2030,Лингвистика, no , reimport 
