ID студента,ФИО,Год поступления,Статус,Средний балл,Год выпуска,Город,Комментарий
STU000650,Лебедев Елена Иванович,26.12.2020,академ,4.14,2024,Казань,повтор
STU000955,Кузнецов Мария Иванович,24.04.2017,выпущен,3.18,2021,Екатеринбург,
STU001939,Иванов Алексей Сергеевич,10/26/2020,выпущен,4.67,2026,Казань,повтор
STU001044,Кузнецов Дмитрий Михайловна,06/10/2020,suspended,3.81,2024,Томск,повтор
STU002287,Кузнецов Виктория Ивановна,02/26/2018,обучается,3.96,2023,СПб,
STU002298,Лебедев Дарья Михайлович,09/16/2019,выпущен,3.39,2023,Томск,академ отпуск
STU001098,Лебедев Татьяна Дмитриевна,2020-02-14,выпущен,3.20,2025,Новосибирск,перевод
STU000571,Лебедев Никита Дмитриевна,2018,выпущен,"3,33",2024,СПб,
STU001910,Петров Иван Сергеевна,04/21/2017,отчислен,4.77,2021,Томск,
STU002039,Лебедев Михаил Сергеевна,2016,ACTIVE,3.55,2020,Новосибирск,перевод
STU000639,Соколов Дарья Дмитриевич,2020-10-26,отчислен,"4,46",2024,Томск,перевод
STU001391,Смирнов Павел Михайлович,03/14/2017,graduated,3.53,2021,Томск,
STU000870,Соколов Дмитрий Михайловна,12/24/2020,graduated,"4,43",2025,Томск,повтор
STU001501,Попов Ольга Алексеевна,2016,ACTIVE,4.41,2020,Томск,перевод
STU002259,Лебедев Павел Павловна,12/27/2019,отчислен,3.56,2023,СПб,повтор
STU001788,Петров Никита Сергеевна,01.11.2019,suspended,4.57,2023,Новосибирск,академ отпуск
STU001642,Лебедев Сергей Дмитриевич,2018-12-20,выпущен,5.00,2024,Томск,
STU001264,Козлов Ольга Ивановна,2016-02-18,отчислен,3.85,2021,Томск,
STU000560,Смирнов Дарья Павлович,03.08.2018,выпущен,3.97,2023,Новосибирск,перевод
STU001032,Кузнецов Анна Алексеевна,2016,отчислен,4.96,2021,Москва,
STU000714,Смирнов Алина Ивановна,01/15/2017,выпущен,4.36,2022,СПб,академ отпуск
STU000571,Лебедев Никита Дмитриевна,2018,выпущен,"3,33",2024,СПб,
STU001959,Смирнов Елена Дмитриевич,2016,обучается,4.52,2022,Новосибирск,
STU001631,Иванов Виктория Павловна,2020,выпущен,4.95,2025,СПб,академ отпуск
STU002314,Козлов Елена Павлович,2016,в академе,3.95,2020,Новосибирск,
STU001230,Соколов Татьяна Михайлович,2018-05-19,выпущен,"3,35",2022,Казань,перевод
STU000698,Козлов Егор Ивановна,2019,отчислен,2.81,2025,Казань,перевод
STU000159,Иванов Павел Ивановна,25.06.2020,выпущен,,2026,Томск,академ отпуск
,Кузнецов Дмитрий Павловна,07/09/2019,выпущен,3.60,2023,Екатеринбург,
STU000513,Лебедев Алексей Михайлович,2018-03-14,enrolled,3.19,2024,Казань,
STU000997,Козлов Алексей Дмитриевна,2019-09-12,выпущен,4.21,2023,Москва,перевод
STU000774,Кузнецов Павел Павловна,11/09/2019,отчислен,3.51,2023,Новосибирск,академ отпуск
STU001403,Попов Михаил Алексеевич,09/07/2020,graduated,4.56,2026,СПб,перевод
STU000553,Кузнецов Ольга Алексеевич,12/05/2020,выпущен,3.79,2024,Москва,академ отпуск
STU002157,Смирнов Сергей Алексеевич,2016-10-20,graduated,"3,72",2022,СПб,перевод
STU000351,Соколов Сергей Павловна,2020-03-20,выпущен,3.61,2024,СПб,повтор
STU001621,Козлов Алексей Алексеевна,2017,академ,3.64,2023,Новосибирск,
STU000658,Кузнецов Алина Алексеевич,12/19/2017,выпущен,4.91,2021,СПб,повтор
STU000904,Кузнецов Елена Ивановна,2019,graduated,"4,59",2025,Москва,
STU000594,Попов Алина Сергеевна,2019-10-07,выпущен,,2023,Новосибирск,перевод
STU000917,Петров Виктория Алексеевна,09/03/2019,Учится,"3,97",2024,Москва,повтор
STU000160,Иванов Дарья Павлович,10/04/2019,выпущен,4.49,2023,Москва,
STU000226,Попов Мария Алексеевич,2017-06-18,выпущен,"3,53",2023,Новосибирск,повтор
STU000272,Смирнов Павел Михайлович,2020-02-20,выпущен,3.49,2026,Москва,
STU000068,Кузнецов Павел Ивановна,2019-10-18,в академе,"4,30",2023,Москва,академ отпуск
STU000952,Иванов Елена Михайлович,2017,выпущен,3.48,2022,Казань,
STU001042,Иванов Дарья Алексеевна,12.01.2017,академ,3.50,2022,Екатеринбург,академ отпуск
STU002399,Петров Дарья Ивановна,10.11.2020,выпущен,"3,04",2025,СПб,
STU002010,Соколов Михаил Павлович,2018-09-18,enrolled,"4,75",2023,Томск,перевод
STU001986,Лебедев Виктория Дмитриевна,20.03.2019,выпущен,3.88,2024,Екатеринбург,
STU000737,Соколов Ольга Ивановна,2016-05-10,выпущен,3.19,2022,Екатеринбург,повтор
STU002335,Лебедев Алексей Дмитриевна,2019-09-09,graduated,"4,02",2023,Москва,
,Смирнов Дмитрий Павловна,11/28/2020,выпущен,4.83,2025,Новосибирск,
STU001268,Петров Сергей Ивановна,2020-05-07,выпущен,4.53,2025,Казань,академ отпуск
STU000506,Кузнецов Анна Алексеевич,2017-09-18,академ,"4,29",2023,Томск,перевод
STU001065,Попов Иван Сергеевич,2020,отчислен,,2024,СПб,
STU000937,Петров Татьяна Михайловна,2017,академ,,2022,СПб,
STU000782,Кузнецов Виктория Сергеевич,2020,выпущен,4.85,2025,СПб,перевод
STU000439,Лебедев Дмитрий Сергеевна,07/26/2016,в академе,4.02,2020,Москва,
STU002215,Кузнецов Иван Алексеевна,10/18/2020,в академе,4.10,2025,Казань,
STU000542,Попов Алексей Михайловна,03/28/2017,отчислен,4.22,2023,Казань,академ отпуск
STU000955,Кузнецов Мария Иванович,2017-03-05,выпущен,,2021,Екатеринбург,
STU001583,Лебедев Елена Павловна,2016,выпущен,3.57,2022,Томск,
STU001839,Соколов Алексей Павлович,2017-07-02,отчислен,"3,94",2021,СПб,академ отпуск
STU000978,Козлов Елена Дмитриевич,2016-12-26,Учится,2.76,2022,Москва,перевод
STU002099,Кузнецов Егор Сергеевна,03/06/2017,выпущен,"2,93",2021,Казань,
STU000484,Соколов Елена Иванович,07/03/2019,graduated,"3,15",2023,Москва,академ отпуск
STU000410,Козлов Никита Павлович,01/26/2017,graduated,4.39,2021,Томск,
STU001547,Лебедев Михаил Михайловна,2016-04-08,выпущен,4.48,2021,Новосибирск,
STU000539,Попов Татьяна Павловна,28.12.2019,отчислен,4.26,2025,Екатеринбург,повтор
STU002122,Кузнецов Анна Алексеевна,2020,выпущен,4.87,2025,СПб,перевод
STU001500,Иванов Никита Сергеевна,2018-05-19,выпущен,3.29,2022,Новосибирск,
STU001151,Смирнов Виктория Сергеевна,25.02.2018,Учится,"4,10",2024,Москва,академ отпуск
STU000975,Попов Дарья Ивановна,10.12.2016,ACTIVE,4.87,2021,Новосибирск,повтор
STU000437,Козлов Елена Михайловна,06/10/2019,выпущен,3.44,2025,Казань,
STU001053,Иванов Дмитрий Иванович,02/23/2016,graduated,"3,27",2022,СПб,академ отпуск
STU001958,Иванов Мария Ивановна,25.03.2017,enrolled,"4,39",2021,Москва,академ отпуск
STU000085,Смирнов Михаил Павловна,2017,выпущен,3.53,2023,Москва,
STU000782,Кузнецов Виктория Сергеевич,2020,выпущен,4.85,2025,СПб,перевод
,Петров Сергей Михайлович,2019,выпущен,3.62,2025,Томск,
STU000023,Лебедев Егор Алексеевич,2017,обучается,3.60,2023,Екатеринбург,академ отпуск
STU000159,Иванов Павел Ивановна,10.03.2020,обучается,4.39,2026,Томск,академ отпуск
STU001875,Соколов Мария Михайловна,26.10.2019,Учится,3.20,2024,Екатеринбург,
